Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",6103347,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4604839,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",3924896,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"What Lovers Do (feat. SZA)","Maroon 5",3234477,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
5,Wolves,"Selena Gomez",3191101,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"Dusk Till Dawn - Radio Edit",ZAYN,3084862,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
7,Perfect,"Ed Sheeran",2968330,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,Silence,Marshmello,2915837,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
9,"Too Good At Goodbyes - Edit","Sam Smith",2905388,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,"Let You Down",NF,2588247,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
11,1-800-273-8255,Logic,2574001,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
12,"Gucci Gang","Lil Pump",2538775,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
13,"I Fall Apart","Post Malone",2377967,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
14,"Young Dumb & Broke",Khalid,2273019,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
15,"Sorry Not Sorry","Demi Lovato",2080915,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
16,Stargazing,Kygo,2075892,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
17,"Glorious (feat. Skylar Grey)",Macklemore,2065649,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
18,"How Long","Charlie Puth",2050658,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
19,"Feel It Still","Portugal. The Man",2039296,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
