Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,6455106,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4599734,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"All The Stars (with SZA)","Kendrick Lamar",3716513,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
4,FRIENDS,Marshmello,3652158,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,IDGAF,"Dua Lipa",3410001,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"The Middle",Zedd,3232350,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
7,"Look Alive (feat. Drake)","BlocBoy JB",3017290,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
8,Mine,Bazzi,2963477,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
9,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2847133,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
10,SAD!,XXXTENTACION,2728514,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
11,"Love Lies (with Normani)",Khalid,2638847,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,rockstar,"Post Malone",2521123,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
13,"Pray For Me (with Kendrick Lamar)","The Weeknd",2479576,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
14,X,"Nicky Jam",2341183,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,Havana,"Camila Cabello",2332487,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
16,Dura,"Daddy Yankee",2306151,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
17,Everyday,Logic,2272125,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
18,"Never Be the Same","Camila Cabello",2140621,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
19,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2133662,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
20,Amorfoda,"Bad Bunny",1875350,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
21,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",1851798,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
