Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",5016816,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4382344,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Too Good At Goodbyes","Sam Smith",3365421,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
4,"New Rules","Dua Lipa",3309395,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"What Lovers Do (feat. SZA)","Maroon 5",2982272,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
6,Perfect,"Ed Sheeran",2977159,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
7,"Gucci Gang","Lil Pump",2922587,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,Wolves,"Selena Gomez",2736074,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,"Dusk Till Dawn - Radio Edit",ZAYN,2606210,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
10,Silence,Marshmello,2468575,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Let You Down",NF,2430800,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,"Walk On Water (feat. Beyoncé)",Eminem,2321651,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
13,1-800-273-8255,Logic,2172794,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"I Fall Apart","Post Malone",2126304,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
15,"Young Dumb & Broke",Khalid,1953070,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
16,"Shape of You","Ed Sheeran",1835328,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,Stargazing,Kygo,1822636,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
18,"How Long","Charlie Puth",1798809,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
19,Criminal,"Natti Natasha",1658831,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
20,"Mi Gente","J Balvin",1658830,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
21,Thunder,"Imagine Dragons",1658251,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
