Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",9849173,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"I'm the One","DJ Khaled",4794992,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Shape of You","Ed Sheeran",3902008,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,HUMBLE.,"Kendrick Lamar",3402824,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",2849792,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
6,"There's Nothing Holdin' Me Back","Shawn Mendes",2741604,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
7,Attention,"Charlie Puth",2640638,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
8,"Stay (with Alessia Cara)",Zedd,2620772,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
9,"It Ain't Me (with Selena Gomez)",Kygo,2620565,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
10,"That's What I Like","Bruno Mars",2573098,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
11,"Something Just Like This","The Chainsmokers",2512677,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
12,"Mask Off",Future,2463129,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
13,Malibu,"Miley Cyrus",2430486,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
14,"Symphony (feat. Zara Larsson)","Clean Bandit",2419028,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
15,Unforgettable,"French Montana",2401235,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
16,"XO TOUR Llif3","Lil Uzi Vert",2231552,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
17,"Felices los 4",Maluma,2228752,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
18,Thunder,"Imagine Dragons",2062876,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
19,"Bad Liar","Selena Gomez",2056811,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
20,"Strip That Down","Liam Payne",2007260,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,"First Time",Kygo,1952011,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
22,"Sign of the Times","Harry Styles",1946161,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
23,Passionfruit,Drake,1887376,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
24,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",1846156,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
25,"SUBEME LA RADIO","Enrique Iglesias",1812472,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"No Promises (feat. Demi Lovato)","Cheat Codes",1805345,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
27,Issues,"Julia Michaels",1779370,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
28,Slide,"Calvin Harris",1725800,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
29,"Galway Girl","Ed Sheeran",1717423,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
30,Congratulations,"Post Malone",1687546,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,"Me Rehúso","Danny Ocean",1671385,https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ
32,"There for You","Martin Garrix",1639848,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
33,1-800-273-8255,Logic,1611038,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
34,DNA.,"Kendrick Lamar",1570845,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
35,Mama,"Jonas Blue",1524683,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
36,"Scared to Be Lonely","Martin Garrix",1512305,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
37,"Slow Hands","Niall Horan",1457789,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
38,"iSpy (feat. Lil Yachty)",KYLE,1417095,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
39,"Now Or Never",Halsey,1379363,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
40,Location,Khalid,1374933,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
41,"The Cure","Lady Gaga",1352925,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
42,"Good Life (with G-Eazy & Kehlani)",G-Eazy,1338258,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
43,Believer,"Imagine Dragons",1287303,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
44,"Escápate Conmigo",Wisin,1249337,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
45,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",1242262,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
46,"Crying in the Club","Camila Cabello",1230310,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
47,Rollin,"Calvin Harris",1229617,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W
48,Paris,"The Chainsmokers",1215815,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
49,"El Amante","Nicky Jam",1175866,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
50,"Ahora Dice","Chris Jeday",1111050,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
51,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1109125,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
52,Redbone,"Childish Gambino",1098621,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
53,"I Feel It Coming","The Weeknd",1041982,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
54,"Most Girls","Hailee Steinfeld",1022195,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
55,"Swish Swish","Katy Perry",1013158,https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB
56,"You Don't Know Me - Radio Edit","Jax Jones",1012792,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
57,Closer,"The Chainsmokers",995825,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
58,"Solo Dance","Martin Jensen",994660,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
59,"Say You Won't Let Go","James Arthur",981973,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
60,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,965423,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
61,goosebumps,"Travis Scott",958196,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
62,Portland,Drake,955279,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
63,"LOVE. FEAT. ZACARI.","Kendrick Lamar",940066,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
