Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",4372920,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,"Too Good At Goodbyes - Edit","Sam Smith",4261199,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
3,"Look What You Made Me Do","Taylor Swift",4020237,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
4,"New Rules","Dua Lipa",3910208,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,1-800-273-8255,Logic,3457993,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Friends (with BloodPop®)","Justin Bieber",3188444,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
7,"Dusk Till Dawn - Radio Edit",ZAYN,3183544,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
8,Havana,"Camila Cabello",3103172,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,Unforgettable,"French Montana",3047851,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
10,Silence,Marshmello,2973009,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Feels,"Calvin Harris",2866355,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,"Sorry Not Sorry","Demi Lovato",2769778,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
13,rockstar,"Post Malone",2675994,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
14,"What Lovers Do (feat. SZA)","Maroon 5",2601251,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
15,Attention,"Charlie Puth",2471958,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
16,"Shape of You","Ed Sheeran",2433790,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,"XO TOUR Llif3","Lil Uzi Vert",2319948,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
18,Thunder,"Imagine Dragons",2315238,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
19,"Wild Thoughts","DJ Khaled",2308503,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
20,"More Than You Know","Axwell /\ Ingrosso",2299380,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
21,"Young Dumb & Broke",Khalid,2278834,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
22,"Jocelyn Flores",XXXTENTACION,2268364,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",2238641,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
24,"Despacito - Remix","Luis Fonsi",2230769,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
25,"...Ready For It?","Taylor Swift",2201880,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
26,"Glorious (feat. Skylar Grey)",Macklemore,2196816,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
27,"Strip That Down","Liam Payne",2174242,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
28,"Without You (feat. Sandro Cavazza)",Avicii,2099601,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
29,"2U (feat. Justin Bieber)","David Guetta",2080977,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
30,Mama,"Jonas Blue",2050504,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
31,"Bank Account","21 Savage",2048700,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
32,"Bodak Yellow","Cardi B",1970513,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
33,"Me Rehúso","Danny Ocean",1932726,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
34,"I Like Me Better",Lauv,1906874,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
35,HUMBLE.,"Kendrick Lamar",1821921,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
36,"What About Us",P!nk,1780005,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
37,"I'm the One","DJ Khaled",1748261,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
38,"There's Nothing Holdin' Me Back","Shawn Mendes",1715006,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
39,"Too Much To Ask","Niall Horan",1697802,https://open.spotify.com/track/2NkbRmygVirMQFCjSkyY7Q
40,Congratulations,"Post Malone",1625588,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
41,"Your Song","Rita Ora",1616835,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
42,"Felices los 4",Maluma,1613281,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
43,"Lonely Together (feat. Rita Ora)",Avicii,1572375,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
44,Bonita,"J Balvin",1463319,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
45,"Something Just Like This","The Chainsmokers",1453999,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
46,"Feel It Still","Portugal. The Man",1451381,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
47,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",1433770,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
48,Believer,"Imagine Dragons",1411654,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
49,"Una Lady Como Tú","Manuel Turizo",1397981,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
50,"Slow Hands","Niall Horan",1376560,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
51,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1364735,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
52,"Butterfly Effect","Travis Scott",1352134,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
53,Mayores,"Becky G",1270330,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
54,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",1265510,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
55,"Escápate Conmigo",Wisin,1249492,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
56,"Rich Love (with Seeb)",OneRepublic,1204021,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
57,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,1203818,https://open.spotify.com/track/7rdUtXasA973gmrr2Xxh3E
58,Questions,"Chris Brown",1149892,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
59,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1147808,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
60,"There for You","Martin Garrix",1139425,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
61,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1134849,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
62,Location,Khalid,1089569,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
63,"Would You Ever",Skrillex,1065779,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
64,"Robarte un Beso","Carlos Vives",1057494,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
65,"Báilame - Remix",Nacho,1051387,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
66,"I Get The Bag (feat. Migos)","Gucci Mane",1050756,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
67,"Symphony (feat. Zara Larsson)","Clean Bandit",1027331,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
68,"Curve (feat. The Weeknd)","Gucci Mane",1021776,https://open.spotify.com/track/1tp1xMJ1uaOktksskS0Fzs
69,goosebumps,"Travis Scott",1018931,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
70,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",1012616,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
71,"Ahora Dice","Chris Jeday",1011966,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
72,"Reggaetón Lento (Remix)",CNCO,998989,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
73,"Se Preparó",Ozuna,989987,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
74,"That's What I Like","Bruno Mars",973340,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
75,"Mask Off",Future,960621,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
76,"Tú Foto",Ozuna,940152,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
77,"No Promises (feat. Demi Lovato)","Cheat Codes",935654,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
78,Redbone,"Childish Gambino",934261,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
79,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",925583,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
80,"Love Galore",SZA,925550,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
81,"Rake It Up","Yo Gotti",921743,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
82,"It Ain't Me (with Selena Gomez)",Kygo,903076,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
83,"Say You Won't Let Go","James Arthur",893919,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
84,"Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones",891378,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
85,"Fetish (feat. Gucci Mane)","Selena Gomez",881406,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
86,"Everybody Dies In Their Nightmares",XXXTENTACION,878152,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,"Stay (with Alessia Cara)",Zedd,875877,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
88,"Krippy Kush",Farruko,873418,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
89,DNA.,"Kendrick Lamar",868019,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
90,"Galway Girl","Ed Sheeran",856645,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
91,"Hey DJ",CNCO,855322,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
92,Magnolia,"Playboi Carti",837955,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
93,OK,"Robin Schulz",833852,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
94,"If I'm Lucky","Jason Derulo",830323,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
95,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,827458,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
96,Closer,"The Chainsmokers",821444,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
97,"Slippery (feat. Gucci Mane)",Migos,818775,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
98,OMG,"Camila Cabello",814935,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
99,"Que Va","Alex Sensation",808230,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
100,Perfect,"Ed Sheeran",797734,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
101,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",789344,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
102,Praying,Kesha,769730,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
103,Arrows,"Foo Fighters",765715,https://open.spotify.com/track/6JSryEdVJTZq6YBn3wK2sn
104,"Bella y Sensual","Romeo Santos",754955,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
105,Slide,"Calvin Harris",754376,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
106,"Swish Swish","Katy Perry",750196,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
107,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",749776,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
108,Issues,"Julia Michaels",748991,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
109,"El Farsante",Ozuna,748151,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
110,Signs,Drake,746254,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
111,Passionfruit,Drake,745528,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
112,Starboy,"The Weeknd",739395,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
113,Unforgettable,"Thomas Rhett",723200,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
114,"Most Girls","Hailee Steinfeld",720411,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
115,"La Rompe Corazones","Daddy Yankee",720176,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
116,"LOVE. FEAT. ZACARI.","Kendrick Lamar",718103,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
117,Run,"Foo Fighters",715545,https://open.spotify.com/track/1wLQwg0mloy3yXjL0jPE0N
118,"One Dance",Drake,715177,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
119,"Crying in the Club","Camila Cabello",699791,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
120,"I Feel It Coming","The Weeknd",698845,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
121,Explícale,Yandel,697538,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
122,"Find You","Nick Jonas",695461,https://open.spotify.com/track/6Ll3qUTssdGWMxbwhMud2N
123,"The Sky Is A Neighborhood","Foo Fighters",687789,https://open.spotify.com/track/3kdMzXOcrDIdSWLdONHNK5
124,"It's A Vibe","2 Chainz",679887,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
125,"Look At Me!",XXXTENTACION,679003,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
126,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",678112,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
127,"Otra Vez (feat. J Balvin)","Zion & Lennox",675012,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
128,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",672496,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
129,"Bad Liar","Selena Gomez",670601,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
130,"Scared to Be Lonely","Martin Garrix",668691,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
131,Malibu,"Miley Cyrus",663883,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
132,"Body Like A Back Road","Sam Hunt",656101,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
133,Photograph,"Ed Sheeran",655204,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
134,"The Race",Tay-K,645461,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
135,"Loco Enamorado","Abraham Mateo",643844,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
136,"Sigo Extrañándote","J Balvin",641260,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
137,T-Shirt,"Foo Fighters",639838,https://open.spotify.com/track/3OG5wVO27N3HtdtxPLpPFt
138,"Super Far",LANY,635527,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
139,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",629739,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
140,"Sign of the Times","Harry Styles",627498,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
141,"Si Tú La Ves","Nicky Jam",621407,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
142,Transportin',"Kodak Black",617740,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
