Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",5108111,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4100029,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",3353151,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",3276093,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
5,Wolves,"Selena Gomez",3209709,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"All I Want for Christmas Is You","Mariah Carey",3091475,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
7,"Gucci Gang","Lil Pump",2916060,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,Perfect,"Ed Sheeran",2905738,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
9,"Let You Down",NF,2785445,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
10,"Too Good At Goodbyes","Sam Smith",2770577,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,"What Lovers Do (feat. SZA)","Maroon 5",2691662,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
12,"Échame La Culpa","Luis Fonsi",2547740,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
13,"Shape of You","Ed Sheeran",2467232,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
14,Silence,Marshmello,2455373,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,"Dusk Till Dawn - Radio Edit",ZAYN,2332974,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
16,"I Fall Apart","Post Malone",2245399,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"Last Christmas",Wham!,2121152,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,"Him & I",G-Eazy,2086301,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
19,"Young Dumb & Broke",Khalid,1939041,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
20,"Candy Paint","Post Malone",1905333,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1862339,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
22,"XO TOUR Llif3","Lil Uzi Vert",1819705,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
23,1-800-273-8255,Logic,1794480,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
24,Sensualidad,"Bad Bunny",1787540,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
25,Thunder,"Imagine Dragons",1768180,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"How Long","Charlie Puth",1737159,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
27,Criminal,"Natti Natasha",1720053,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
28,Unforgettable,"French Montana",1716065,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
29,Congratulations,"Post Malone",1683463,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
30,"I Miss You (feat. Julia Michaels)","Clean Bandit",1622011,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
31,"Mi Gente","J Balvin",1618048,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
32,Stargazing,Kygo,1606519,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
33,"Man's Not Hot","Big Shaq",1605230,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
34,"Me Rehúso","Danny Ocean",1599212,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
35,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1586147,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
36,"Bank Account","21 Savage",1559838,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
37,HUMBLE.,"Kendrick Lamar",1554780,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
38,"Ric Flair Drip (& Metro Boomin)",Offset,1543986,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
39,"Se Preparó",Ozuna,1510563,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
40,Downtown,Anitta,1505721,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
41,"Lonely Together (feat. Rita Ora)",Avicii,1496185,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,"Never Be the Same - Radio Edit","Camila Cabello",1478967,https://open.spotify.com/track/0BlY60NrN0fFWbdW3RW40q
43,"No Limit",G-Eazy,1450723,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
44,"Feel It Still","Portugal. The Man",1449065,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
45,Mayores,"Becky G",1410336,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
46,"Sorry Not Sorry","Demi Lovato",1407400,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
47,Attention,"Charlie Puth",1344289,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
48,Anywhere,"Rita Ora",1343876,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
49,Corazón,Maluma,1322761,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
50,"Plain Jane","A$AP Ferg",1307735,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
51,"Something Just Like This","The Chainsmokers",1304912,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
52,"Despacito - Remix","Luis Fonsi",1298817,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
53,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",1206078,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
54,"Perro Fiel",Shakira,1187614,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
55,"Go Legend (& Metro Boomin)","Big Sean",1183644,https://open.spotify.com/track/3nWzRkoCa44adZZ00li9sF
56,Untouchable,Eminem,1182068,https://open.spotify.com/track/4U6BNYzKPDiMzDq84w67B0
57,"Havana - Remix","Camila Cabello",1178865,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
58,"I Like Me Better",Lauv,1165603,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
59,Believer,"Imagine Dragons",1131868,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
60,"Santa Tell Me","Ariana Grande",1107956,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
61,MotorSport,Migos,1107313,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
62,"Friends (with BloodPop®)","Justin Bieber",1097648,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
63,"More Than You Know","Axwell /\ Ingrosso",1093038,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
64,"Pick It Up (feat. A$AP Rocky)","Famous Dex",1080648,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
65,"Do They Know It's Christmas? - 1984 Version","Band Aid",1071361,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
66,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",1069630,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
67,"All Falls Down","Alan Walker",1066638,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
68,"Bodak Yellow","Cardi B",1047755,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
69,"Look What You Made Me Do","Taylor Swift",1038870,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
70,"Que Va","Alex Sensation",1037755,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
71,"Jocelyn Flores",XXXTENTACION,1035840,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
72,Betrayed,"Lil Xan",1033888,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
73,"Felices los 4",Maluma,1031541,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
74,"Tip Toe (feat. French Montana)","Jason Derulo",1006120,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
75,"Báilame - Remix",Nacho,993851,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
76,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",992346,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
77,"Butterfly Effect","Travis Scott",987910,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
78,"There's Nothing Holdin' Me Back","Shawn Mendes",982462,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
