Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",4168292,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",3519889,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"River (feat. Ed Sheeran)",Eminem,3270265,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,"New Rules","Dua Lipa",3039841,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,Wolves,"Selena Gomez",2965665,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"Him & I (with Halsey)",G-Eazy,2636891,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
7,Perfect,"Ed Sheeran",2580401,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,"Let You Down",NF,2558019,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
9,"Échame La Culpa","Luis Fonsi",2526079,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
10,"What Lovers Do (feat. SZA)","Maroon 5",2460627,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
11,"Too Good At Goodbyes","Sam Smith",2297842,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
12,"Shape of You","Ed Sheeran",2230088,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
13,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2213738,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
14,Silence,Marshmello,2173632,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,"I Fall Apart","Post Malone",2143280,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,"Gucci Gang","Lil Pump",2106096,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2034021,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
18,"No Limit",G-Eazy,1916834,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
19,Corazón,Maluma,1893329,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
20,"Dusk Till Dawn - Radio Edit",ZAYN,1849492,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
21,Downtown,Anitta,1758277,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
22,"Bartier Cardi (feat. 21 Savage)","Cardi B",1751843,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
23,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1737845,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Sensualidad,"Bad Bunny",1694031,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
25,"How Long","Charlie Puth",1672167,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
26,"I Miss You (feat. Julia Michaels)","Clean Bandit",1651019,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
27,Thunder,"Imagine Dragons",1631316,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
28,Criminal,"Natti Natasha",1590837,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
29,"Young Dumb & Broke",Khalid,1571183,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
30,"XO TOUR Llif3","Lil Uzi Vert",1541611,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
31,"Candy Paint","Post Malone",1501779,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
32,"Feel It Still","Portugal. The Man",1450799,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
33,"Mi Gente","J Balvin",1445799,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
34,Congratulations,"Post Malone",1431023,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
35,Unforgettable,"French Montana",1427506,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
36,"Never Be the Same","Camila Cabello",1414735,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
37,1-800-273-8255,Logic,1388010,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
38,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1387630,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
39,Stargazing,Kygo,1370792,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
40,"So Far Away","Martin Garrix",1367517,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
41,"Ric Flair Drip (& Metro Boomin)",Offset,1364807,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
42,"Se Preparó",Ozuna,1364267,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
43,Anywhere,"Rita Ora",1348405,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
44,HUMBLE.,"Kendrick Lamar",1316267,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
45,"Me Rehúso","Danny Ocean",1276686,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
46,Mayores,"Becky G",1260791,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
47,"Man's Not Hot","Big Shaq",1236852,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
48,"Something Just Like This","The Chainsmokers",1189036,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
49,"Bank Account","21 Savage",1188697,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
50,Attention,"Charlie Puth",1150869,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
51,"Despacito - Remix","Luis Fonsi",1139068,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
52,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1133407,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
53,"Tip Toe (feat. French Montana)","Jason Derulo",1131097,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
54,"All Falls Down","Alan Walker",1128474,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
55,"Lonely Together (feat. Rita Ora)",Avicii,1109330,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
56,"Sorry Not Sorry","Demi Lovato",1109101,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
57,"Havana - Remix","Camila Cabello",1100712,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
58,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",1067275,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
59,"I Like Me Better",Lauv,1060433,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
60,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1059134,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
61,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",1042952,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
62,"Perro Fiel",Shakira,1034124,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
63,"More Than You Know","Axwell /\ Ingrosso",1030123,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
64,Believer,"Imagine Dragons",1023353,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
65,MotorSport,Migos,1011456,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
66,"Bodak Yellow","Cardi B",980450,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
67,"Tell Me You Love Me","Demi Lovato",974271,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
68,"Que Va","Alex Sensation",967451,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
69,IDGAF,"Dua Lipa",947897,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
70,"Plain Jane","A$AP Ferg",943766,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
71,"Pick It Up (feat. A$AP Rocky)","Famous Dex",937112,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
72,"Friends (with BloodPop®)","Justin Bieber",934531,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
73,"Báilame - Remix",Nacho,923686,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
74,"There's Nothing Holdin' Me Back","Shawn Mendes",921917,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
75,"Bum Bum Tam Tam","MC Fioti",906716,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
76,"Say You Won't Let Go","James Arthur",890746,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
77,Betrayed,"Lil Xan",885718,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
78,"Felices los 4",Maluma,881824,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
79,"Real Friends","Camila Cabello",879866,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL
80,"Bad At Love",Halsey,879235,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
81,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",875058,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
82,"Suena El Dembow","Joey Montana",873654,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
83,"Sky Walker",Miguel,867074,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
84,"Escápate Conmigo",Wisin,865353,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
85,"This Is Me","Keala Settle",862193,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
86,"Symphony (feat. Zara Larsson)","Clean Bandit",847127,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
