Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",8029921,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"I'm the One","DJ Khaled",5769991,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Shape of You","Ed Sheeran",4798153,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,HUMBLE.,"Kendrick Lamar",4122455,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Mask Off",Future,3276656,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
6,"There's Nothing Holdin' Me Back","Shawn Mendes",3200576,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
7,"Stay (with Alessia Cara)",Zedd,3174090,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
8,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",3169988,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
9,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3114529,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
10,"It Ain't Me (with Selena Gomez)",Kygo,3088202,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
11,"Bad Liar","Selena Gomez",3030073,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
12,Malibu,"Miley Cyrus",2973970,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
13,"Something Just Like This","The Chainsmokers",2943450,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
14,"That's What I Like","Bruno Mars",2927140,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
15,Attention,"Charlie Puth",2889995,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
16,"Symphony (feat. Zara Larsson)","Clean Bandit",2879452,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
17,"Felices los 4",Maluma,2642177,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
18,Unforgettable,"French Montana",2559950,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
19,"Sign of the Times","Harry Styles",2503725,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
