Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",6398602,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4105765,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",3685327,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Dusk Till Dawn - Radio Edit",ZAYN,3260121,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,"Too Good At Goodbyes - Edit","Sam Smith",3126097,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
6,"What Lovers Do (feat. SZA)","Maroon 5",3103443,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
7,Perfect,"Ed Sheeran",2982383,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,1-800-273-8255,Logic,2842194,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
9,Silence,Marshmello,2836476,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"I Fall Apart","Post Malone",2577495,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
11,"Let You Down",NF,2466169,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,"Young Dumb & Broke",Khalid,2303121,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
13,"Sorry Not Sorry","Demi Lovato",2195300,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
14,"Mi Gente","J Balvin",2142228,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
15,Unforgettable,"French Montana",2068766,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
16,"Gucci Gang","Lil Pump",2060609,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
17,Gorgeous,"Taylor Swift",2054240,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
18,"Shape of You","Ed Sheeran",2052199,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
19,"Feel It Still","Portugal. The Man",2045534,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
