Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",5709993,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4566428,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",3726558,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Too Good At Goodbyes","Sam Smith",3516248,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
5,"Gucci Gang","Lil Pump",3476899,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
6,Perfect,"Ed Sheeran",3433009,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
7,"What Lovers Do (feat. SZA)","Maroon 5",3360097,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
8,Wolves,"Selena Gomez",3244079,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,"Let You Down",NF,2937359,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
10,"Dusk Till Dawn - Radio Edit",ZAYN,2860244,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
11,Silence,Marshmello,2851042,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"I Fall Apart","Post Malone",2512926,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
13,1-800-273-8255,Logic,2424664,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"Walk On Water (feat. Beyoncé)",Eminem,2236930,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
15,"Young Dumb & Broke",Khalid,2159843,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
16,"Shape of You","Ed Sheeran",2072237,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,Stargazing,Kygo,2068869,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
18,"How Long","Charlie Puth",2044310,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
19,Unforgettable,"French Montana",1902263,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
20,"Lonely Together (feat. Rita Ora)",Avicii,1881502,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
21,"XO TOUR Llif3","Lil Uzi Vert",1870172,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,Criminal,"Natti Natasha",1865910,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1865293,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
24,Thunder,"Imagine Dragons",1850360,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
25,"Mi Gente","J Balvin",1778221,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
26,"Feel It Still","Portugal. The Man",1764567,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
27,"Bank Account","21 Savage",1734845,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
28,Congratulations,"Post Malone",1682212,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
29,"Se Preparó",Ozuna,1681733,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
30,"Sorry Not Sorry","Demi Lovato",1664574,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
31,"Échame La Culpa","Luis Fonsi",1615580,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
32,"No Limit",G-Eazy,1577871,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
33,Mayores,"Becky G",1574974,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
34,Sensualidad,"Bad Bunny",1556385,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
35,"Me Rehúso","Danny Ocean",1550364,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
36,"Plain Jane","A$AP Ferg",1537360,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
37,"Ric Flair Drip (& Metro Boomin)",Offset,1524512,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
38,"Candy Paint","Post Malone",1502610,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
39,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1491471,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
40,"Mi Gente (feat. Beyoncé)","J Balvin",1476406,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
41,"Glorious (feat. Skylar Grey)",Macklemore,1444885,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
42,Attention,"Charlie Puth",1421394,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
43,"Bodak Yellow","Cardi B",1414946,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
44,"What About Us",P!nk,1400339,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
45,MotorSport,Migos,1393631,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
46,"I Miss You (feat. Julia Michaels)","Clean Bandit",1377137,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
47,"More Than You Know","Axwell /\ Ingrosso",1375189,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
48,"I Like Me Better",Lauv,1366255,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
49,"Friends (with BloodPop®)","Justin Bieber",1359050,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
50,HUMBLE.,"Kendrick Lamar",1343100,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
51,"Man's Not Hot","Big Shaq",1341672,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
52,"Perro Fiel",Shakira,1333527,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
53,"Jocelyn Flores",XXXTENTACION,1324114,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
54,"Que Va","Alex Sensation",1216952,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
55,"Felices los 4",Maluma,1123856,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
56,"Báilame - Remix",Nacho,1119339,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
57,"Too Much To Ask","Niall Horan",1110499,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
58,"I Get The Bag (feat. Migos)","Gucci Mane",1110239,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
59,Bonita,"J Balvin",1104136,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
60,"Ghostface Killers","21 Savage",1099513,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
61,"All Falls Down","Alan Walker",1094433,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
62,"Something Just Like This","The Chainsmokers",1091035,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
63,"Save That Shit","Lil Peep",1076938,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
64,"Havana - Remix","Camila Cabello",1072756,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
65,Feels,"Calvin Harris",1070927,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
66,"Despacito - Remix","Luis Fonsi",1067325,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
67,Believer,"Imagine Dragons",1065844,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
68,"Suena El Dembow","Joey Montana",1057313,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
69,Pray,"Sam Smith",1051150,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
70,"Escápate Conmigo",Wisin,1021773,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
71,"Butterfly Effect","Travis Scott",1019223,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
72,Anywhere,"Rita Ora",1006726,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
73,"Robarte un Beso","Carlos Vives",1003322,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
74,Vuelve,"Daddy Yankee",1002593,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
75,"There's Nothing Holdin' Me Back","Shawn Mendes",994343,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
76,"Look What You Made Me Do","Taylor Swift",989067,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
77,"Without You (feat. Sandro Cavazza)",Avicii,986771,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
78,"Bad At Love",Halsey,976197,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
79,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",970035,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
80,goosebumps,"Travis Scott",956480,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
81,"Wild Thoughts","DJ Khaled",929358,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
82,"Good Old Days (feat. Kesha)",Macklemore,918403,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
83,Location,Khalid,913799,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
84,"Reggaetón Lento (Remix)",CNCO,909142,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
85,"Strip That Down","Liam Payne",900376,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
86,"Say You Won't Let Go","James Arthur",884803,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
87,"Go Flex","Post Malone",877132,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
88,"A Different Way (with Lauv)","DJ Snake",854976,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
89,Mama,"Jonas Blue",850610,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
90,"I'm the One","DJ Khaled",834485,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
91,Wait,"Maroon 5",831726,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
92,"Una Lady Como Tú","Manuel Turizo",830835,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
93,"Tip Toe (feat. French Montana)","Jason Derulo",827931,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
94,Betrayed,"Lil Xan",826740,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
95,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,823524,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
