Position,"Track Name",Artist,Streams,URL
1,"Look What You Made Me Do","Taylor Swift",4554060,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
2,"Mi Gente","J Balvin",3976335,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,"New Rules","Dua Lipa",3123179,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Friends (with BloodPop®)","Justin Bieber",2888170,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
5,Feels,"Calvin Harris",2780666,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
6,Unforgettable,"French Montana",2735759,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,"Sorry Not Sorry","Demi Lovato",2491583,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
8,"Wild Thoughts","DJ Khaled",2470826,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
9,"Despacito - Remix","Luis Fonsi",2469596,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
10,"...Ready For It?","Taylor Swift",2408401,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
11,Havana,"Camila Cabello",2377642,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
12,1-800-273-8255,Logic,2317037,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
13,"XO TOUR Llif3","Lil Uzi Vert",2303896,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
14,"Shape of You","Ed Sheeran",2289764,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
15,Silence,Marshmello,2248257,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,Attention,"Charlie Puth",2247214,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
17,Thunder,"Imagine Dragons",2108051,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
18,"2U (feat. Justin Bieber)","David Guetta",2097047,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
19,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",2090883,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
