Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,7468471,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,Havana,"Camila Cabello",3547125,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,rockstar,"Post Malone",3399893,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",3135025,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
5,IDGAF,"Dua Lipa",2913027,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"River (feat. Ed Sheeran)",Eminem,2900329,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
7,"Never Be the Same","Camila Cabello",2573289,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
8,"Échame La Culpa","Luis Fonsi",2526252,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
9,"Let You Down",NF,2460222,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
10,"Him & I (with Halsey)",G-Eazy,2443004,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,Wolves,"Selena Gomez",2421513,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,"New Rules","Dua Lipa",2310033,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,Perfect,"Ed Sheeran",2307346,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"All The Stars (with SZA)","Kendrick Lamar",2250127,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
15,"Stir Fry",Migos,2173255,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
16,"Sick Boy","The Chainsmokers",2141776,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2018692,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
18,"I Fall Apart","Post Malone",2010779,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
19,"Shape of You","Ed Sheeran",1973336,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
20,"Rewrite The Stars","Zac Efron",1940052,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
21,"The Middle",Zedd,1904275,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
22,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1870674,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
23,"I Miss You (feat. Julia Michaels)","Clean Bandit",1813363,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
24,"Too Good At Goodbyes","Sam Smith",1800458,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
25,"What Lovers Do (feat. SZA)","Maroon 5",1785837,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
26,Silence,Marshmello,1758848,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
27,"This Is Me","Keala Settle",1705646,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
28,Corazón,Maluma,1685115,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
29,Narcos,Migos,1648987,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
30,Downtown,Anitta,1631164,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
31,"No Limit",G-Eazy,1629408,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
32,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1621924,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
33,MotorSport,Migos,1515993,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
34,Bella,Wolfine,1511108,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE
35,Anywhere,"Rita Ora",1510980,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
36,Sensualidad,"Bad Bunny",1508462,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
37,"Walk It Talk It",Migos,1496156,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
38,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1495588,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
39,"Dusk Till Dawn - Radio Edit",ZAYN,1487572,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
40,Thunder,"Imagine Dragons",1484330,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
41,"Feel It Still","Portugal. The Man",1455531,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
42,"Bartier Cardi (feat. 21 Savage)","Cardi B",1449291,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
43,"Ric Flair Drip (& Metro Boomin)",Offset,1437104,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
44,"Tip Toe (feat. French Montana)","Jason Derulo",1425570,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
45,Criminal,"Natti Natasha",1425210,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
46,"XO TOUR Llif3","Lil Uzi Vert",1423859,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
47,HUMBLE.,"Kendrick Lamar",1405209,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
48,"Young Dumb & Broke",Khalid,1382281,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
49,"Say Something","Justin Timberlake",1366336,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3
50,Mine,Bazzi,1346529,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
51,"EL BAÑO","Enrique Iglesias",1310196,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
52,Congratulations,"Post Malone",1300752,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
53,"How Long","Charlie Puth",1251398,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
54,"Gucci Gang","Lil Pump",1241769,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
55,"Candy Paint","Post Malone",1240255,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
56,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1237398,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
57,Dura,"Daddy Yankee",1223593,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
58,"So Far Away","Martin Garrix",1216325,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
59,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1194074,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
60,"Diplomatic Immunity",Drake,1161948,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
61,1-800-273-8255,Logic,1148451,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
62,Machika,"J Balvin",1138272,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
63,"Se Preparó",Ozuna,1083798,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
