Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",4858552,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,"Despacito - Remix","Luis Fonsi",4347440,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
3,"Wild Thoughts","DJ Khaled",3826766,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,Unforgettable,"French Montana",3509815,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,Feels,"Calvin Harris",3407847,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
6,"2U (feat. Justin Bieber)","David Guetta",3174766,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
7,"I'm the One","DJ Khaled",3066509,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"Shape of You","Ed Sheeran",2928977,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
9,Attention,"Charlie Puth",2879375,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
10,"Strip That Down","Liam Payne",2749059,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
11,Thunder,"Imagine Dragons",2651591,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
12,Mama,"Jonas Blue",2570453,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
13,"Sorry Not Sorry","Demi Lovato",2367171,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
14,"More Than You Know","Axwell /\ Ingrosso",2327661,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
15,"XO TOUR Llif3","Lil Uzi Vert",2293974,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
16,"There's Nothing Holdin' Me Back","Shawn Mendes",2284189,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
17,"New Rules","Dua Lipa",2225147,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Felices los 4",Maluma,2041324,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
19,"Me Rehúso","Danny Ocean",2018459,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"Fetish (feat. Gucci Mane)","Selena Gomez",1990338,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
21,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",1985048,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
22,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",1956268,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
23,HUMBLE.,"Kendrick Lamar",1938607,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
24,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",1935584,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
25,"There for You","Martin Garrix",1891844,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
26,"Something Just Like This","The Chainsmokers",1883242,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
27,"Glorious (feat. Skylar Grey)",Macklemore,1808776,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
28,Believer,"Imagine Dragons",1780275,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
29,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",1772204,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
30,"Bank Account","21 Savage",1762403,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
31,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",1737300,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
32,"Your Song","Rita Ora",1710328,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
33,Congratulations,"Post Malone",1702066,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
34,"Slow Hands","Niall Horan",1632342,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
35,"I Like Me Better",Lauv,1601296,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
36,"Crying in the Club","Camila Cabello",1560534,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
37,"Escápate Conmigo",Wisin,1553130,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
38,"Symphony (feat. Zara Larsson)","Clean Bandit",1501032,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
39,"Una Lady Como Tú","Manuel Turizo",1481257,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
40,"That's What I Like","Bruno Mars",1475576,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
41,"Butterfly Effect","Travis Scott",1421653,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
42,Slide,"Calvin Harris",1413118,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
43,"Bad Liar","Selena Gomez",1402502,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
44,Redbone,"Childish Gambino",1355015,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
45,Signs,Drake,1346640,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
46,Bonita,"J Balvin",1339044,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
47,"Stay (with Alessia Cara)",Zedd,1335601,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
48,"SUBEME LA RADIO","Enrique Iglesias",1329687,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
49,"No Promises (feat. Demi Lovato)","Cheat Codes",1316344,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
50,Location,Khalid,1311909,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
51,"Mask Off",Future,1292091,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
52,"Ahora Dice","Chris Jeday",1230798,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
53,"It Ain't Me (with Selena Gomez)",Kygo,1129210,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
54,"Hey DJ",CNCO,1108204,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
55,"Galway Girl","Ed Sheeran",1088259,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
56,"Rich Love (with Seeb)",OneRepublic,1045540,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
57,"Most Girls","Hailee Steinfeld",1044906,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
58,OK,"Robin Schulz",1019729,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
59,Praying,Kesha,999645,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
60,DNA.,"Kendrick Lamar",975497,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
61,"Young Dumb & Broke",Khalid,967195,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
62,"Feel It Still","Portugal. The Man",951820,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
63,"Tu Foto",Ozuna,943891,https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp
64,goosebumps,"Travis Scott",935712,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
65,"Body Like A Back Road","Sam Hunt",934191,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
66,Malibu,"Miley Cyrus",922972,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
67,1-800-273-8255,Logic,911936,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
68,Passionfruit,Drake,902471,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
69,"Now Or Never",Halsey,900641,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
70,"First Time",Kygo,877191,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
71,Closer,"The Chainsmokers",875344,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
72,Rollin,"Calvin Harris",874543,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
73,"Me Enamoré",Shakira,874403,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
74,"Get Low (with Liam Payne)",Zedd,873631,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
75,Down,"Fifth Harmony",870285,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
76,"La Rompe Corazones","Daddy Yankee",869389,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
77,"Say You Won't Let Go","James Arthur",862756,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
78,"Slippery (feat. Gucci Mane)",Migos,853829,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
79,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",826147,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
80,Magnolia,"Playboi Carti",807414,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
81,"Came Here for Love",Sigala,806442,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
82,"Love Galore",SZA,799941,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
83,"El Amante","Nicky Jam",793396,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
84,Issues,"Julia Michaels",790144,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
85,Báilame,Nacho,777020,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
86,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",776024,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
87,"Perplexing Pegasus","Rae Sremmurd",764377,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
88,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,759440,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
89,"Sigo Extrañándote","J Balvin",757970,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
90,"Sua Cara (feat. Anitta & Pabllo Vittar)","Major Lazer",749372,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
91,Starboy,"The Weeknd",742117,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
92,"I Feel It Coming","The Weeknd",741274,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
93,"One Dance",Drake,740013,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
94,"Bodak Yellow","Cardi B",731665,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
95,"Otra Vez (feat. J Balvin)","Zion & Lennox",727153,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
96,"Sign of the Times","Harry Styles",724853,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
97,"Scared to Be Lonely","Martin Garrix",720500,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
98,Chantaje,Shakira,716796,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
99,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,712477,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
100,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",705554,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
101,OMG,"Camila Cabello",704540,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
102,"Solo Dance","Martin Jensen",700396,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
103,"Castle on the Hill","Ed Sheeran",699490,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
104,Mayores,"Becky G",696509,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
105,"Would You Ever",Skrillex,688325,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
106,"In The End","Linkin Park",683276,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
107,"Summer Air",ItaloBrothers,681195,https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8
108,"It's A Vibe","2 Chainz",664471,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
109,Perfect,"Ed Sheeran",659648,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
110,"Si Tú La Ves","Nicky Jam",655565,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
111,"iSpy (feat. Lil Yachty)",KYLE,651753,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
112,"LOVE. FEAT. ZACARI.","Kendrick Lamar",651292,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
113,"Reggaetón Lento (Bailemos)",CNCO,630229,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
114,Paris,"The Chainsmokers",626562,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
115,Photograph,"Ed Sheeran",626032,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
