Position,"Track Name",Artist,Streams,URL
1,"Look What You Made Me Do","Taylor Swift",4863753,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
2,"Mi Gente","J Balvin",4128659,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,"New Rules","Dua Lipa",3590573,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"...Ready For It?","Taylor Swift",3581725,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2
5,"Friends (with BloodPop®)","Justin Bieber",3311399,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
6,Feels,"Calvin Harris",2981971,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
7,Unforgettable,"French Montana",2950305,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
8,"Sorry Not Sorry","Demi Lovato",2814785,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
9,Havana,"Camila Cabello",2803999,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,1-800-273-8255,Logic,2742450,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
11,"Wild Thoughts","DJ Khaled",2598844,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
12,Silence,Marshmello,2594471,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"XO TOUR Llif3","Lil Uzi Vert",2456993,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
14,Attention,"Charlie Puth",2442744,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
15,"Despacito - Remix","Luis Fonsi",2373710,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
16,"Shape of You","Ed Sheeran",2353268,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",2348211,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
18,Thunder,"Imagine Dragons",2298282,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
19,"More Than You Know","Axwell /\ Ingrosso",2266830,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
20,"2U (feat. Justin Bieber)","David Guetta",2223039,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
21,"Strip That Down","Liam Payne",2216342,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
22,Mama,"Jonas Blue",2124383,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
23,"Glorious (feat. Skylar Grey)",Macklemore,2118616,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
24,"What Lovers Do (feat. SZA)","Maroon 5",2087349,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
25,"Young Dumb & Broke",Khalid,2051969,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
26,"Without You (feat. Sandro Cavazza)",Avicii,2048099,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
27,"There's Nothing Holdin' Me Back","Shawn Mendes",2009316,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
28,"Bank Account","21 Savage",1921003,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
29,"Jocelyn Flores",XXXTENTACION,1900224,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
30,"I Like Me Better",Lauv,1825848,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
