Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",5541670,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",4503012,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Too Good At Goodbyes","Sam Smith",4117363,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
4,"New Rules","Dua Lipa",3517904,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"What Lovers Do (feat. SZA)","Maroon 5",3379253,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
6,Wolves,"Selena Gomez",3114950,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
7,Perfect,"Ed Sheeran",2953608,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,"Dusk Till Dawn - Radio Edit",ZAYN,2883772,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,Silence,Marshmello,2718573,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"Let You Down",NF,2603455,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
11,"Gucci Gang","Lil Pump",2600231,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
12,1-800-273-8255,Logic,2392262,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
13,"I Fall Apart","Post Malone",2332706,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
14,"Young Dumb & Broke",Khalid,2108906,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
15,"How Long","Charlie Puth",2035823,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
16,Stargazing,Kygo,2023556,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
17,"Feel It Still","Portugal. The Man",1887960,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
18,"Sorry Not Sorry","Demi Lovato",1859660,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
