Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,7989851,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",5959039,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"All The Stars (with SZA)","Kendrick Lamar",4326621,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
4,IDGAF,"Dua Lipa",3420063,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
5,Mine,Bazzi,3242029,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
6,rockstar,"Post Malone",3164556,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
7,"Pray For Me (with Kendrick Lamar)","The Weeknd",3119708,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
8,FRIENDS,Marshmello,2992372,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,"Look Alive (feat. Drake)","BlocBoy JB",2918151,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
10,Dura,"Daddy Yankee",2872928,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
11,Amorfoda,"Bad Bunny",2859745,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
12,Havana,"Camila Cabello",2846002,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
13,"The Middle",Zedd,2732072,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2587737,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,"River (feat. Ed Sheeran)",Eminem,2383335,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
16,"Échame La Culpa","Luis Fonsi",2330583,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
17,"Love Lies (with Normani)",Khalid,2293046,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
18,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",2268397,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
19,"Stir Fry",Migos,2192726,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
20,"New Rules","Dua Lipa",2079310,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
21,"Never Be the Same","Camila Cabello",2061479,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
22,"Sick Boy","The Chainsmokers",1999279,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
23,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1950735,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Wolves,"Selena Gomez",1948260,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
25,"I Fall Apart","Post Malone",1928920,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
